station,type,numof.routes,lat,long,routelist,HRA_name,geometry
Metro Stop,KC Metro,2,47.58850535,-122.3152071,36 60,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.315207119398, 47.5885053501596)"
Metro Stop,KC Metro,2,47.58876046,-122.3171761,36 60,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.317176094479, 47.5887604609315)"
Metro Stop,KC Metro,3,47.56101528,-122.3808654,50 55 C,Seattle - West Seattle,"c(-122.380865415502, 47.5610152839974)"
Metro Stop,KC Metro,3,47.56100054,-122.3770894,50 55 773,Seattle - West Seattle,"c(-122.3770894168, 47.5610005415155)"
Metro Stop,KC Metro,1,47.42466464,-122.2647279,150,Kent - West,"c(-122.264727896458, 47.4246646385064)"
Metro Stop,KC Metro,1,47.41220718,-122.2446017,161,Kent - West,"c(-122.244601695024, 47.4122071830782)"
Metro Stop,KC Metro,1,47.42754198,-122.2639946,150,Kent - West,"c(-122.263994617891, 47.4275419839412)"
Metro Stop,KC Metro,1,47.42601919,-122.2494841,150,Kent - West,"c(-122.249484093974, 47.4260191908626)"
Metro Stop,KC Metro,1,47.41190711,-122.237965,161,Kent - West,"c(-122.237965046712, 47.4119071120781)"
Metro Stop,KC Metro,1,47.41192474,-122.2325932,161,Kent - West,"c(-122.232593217506, 47.4119247417095)"
Metro Stop,KC Metro,3,47.38608708,-122.2312029,153 161 165,Kent - Central,"c(-122.231202945671, 47.3860870809872)"
Metro Stop,KC Metro,1,47.41540802,-122.2495357,150,Kent - West,"c(-122.249535710793, 47.4154080204612)"
Metro Stop,KC Metro,2,47.37791043,-122.2703785,162 183,Kent - West,"c(-122.270378538577, 47.3779104343029)"
Metro Stop,KC Metro,2,47.54379887,-122.3190786,124 60,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.319078587711, 47.5437988671282)"
Metro Stop,KC Metro,2,47.4520313,-122.460544,118 119,Vashon,"c(-122.460543992385, 47.4520313042754)"
Metro Stop,KC Metro,2,47.44506577,-122.4605855,118 119,Vashon,"c(-122.460585546748, 47.4450657702822)"
Metro Stop,KC Metro,2,47.42188635,-122.4548371,118N 119,Vashon,"c(-122.454837095354, 47.4218863461042)"
Metro Stop,KC Metro,2,47.41747637,-122.4406168,118 119,Vashon,"c(-122.440616826687, 47.4174763749251)"
Metro Stop,KC Metro,1,47.42278369,-122.298703,635,Seatac,"c(-122.298702995332, 47.4227836892436)"
Metro Stop,KC Metro,1,47.41525672,-122.3026607,635,Des Moines and Normandy Park,"c(-122.302660731621, 47.41525671843)"
Metro Stop,KC Metro,1,47.41505042,-122.302457,635,Seatac,"c(-122.302456985972, 47.4150504197662)"
Metro Stop,KC Metro,1,47.41211001,-122.3026611,635,Des Moines and Normandy Park,"c(-122.302661080073, 47.4121100116228)"
Metro Stop,KC Metro,1,47.41150803,-122.3024583,635,Des Moines and Normandy Park,"c(-122.302458335725, 47.411508031741)"
Metro Stop,KC Metro,1,47.40905803,-122.3023975,635,Des Moines and Normandy Park,"c(-122.302397507883, 47.4090580341206)"
Metro Stop,KC Metro,2,47.59024907,-122.317178,36 60,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.317177995747, 47.5902490681516)"
Metro Stop,KC Metro,2,47.5927174,-122.3171795,36 60,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.317179452089, 47.5927173978474)"
Metro Stop,KC Metro,2,47.59414252,-122.3167296,36 60,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.316729600347, 47.5941425243946)"
Metro Stop,KC Metro,1,47.65642473,-122.3500447,5,Fremont and Wallingford,"c(-122.350044693511, 47.656424732704)"
Metro Stop,KC Metro,1,47.65503156,-122.3500203,5,Fremont and Wallingford,"c(-122.350020283101, 47.6550315639341)"
Metro Stop,KC Metro,2,47.65193467,-122.3477994,28E 5,Fremont and Wallingford,"c(-122.347799448673, 47.6519346706153)"
Metro Stop,KC Metro,1,47.64208736,-122.3470704,5,Seattle - Queen Anne,"c(-122.347070417099, 47.6420873597152)"
Metro Stop,KC Metro,4,47.63890814,-122.3455944,16E 28E 5 E,Seattle - Queen Anne,"c(-122.345594419497, 47.6389081368059)"
Metro Stop,KC Metro,1,47.55913935,-122.360292,125,Seattle - Delridge,"c(-122.360291985636, 47.5591393519528)"
Metro Stop,KC Metro,1,47.55744495,-122.3602383,125,Seattle - Delridge,"c(-122.360238262396, 47.5574449498028)"
Metro Stop,KC Metro,1,47.55569531,-122.3571288,125,Seattle - Delridge,"c(-122.357128773405, 47.5556953082398)"
Metro Stop,KC Metro,1,47.55465962,-122.3548788,125,Seattle - Delridge,"c(-122.354878794704, 47.5546596224352)"
Metro Stop,KC Metro,1,47.55189894,-122.3548792,125,Seattle - Delridge,"c(-122.354879165139, 47.5518989440406)"
Metro Stop,KC Metro,1,47.54870811,-122.3549358,125,Seattle - Delridge,"c(-122.354935822919, 47.5487081105019)"
Metro Stop,KC Metro,1,47.54910885,-122.3546397,125,Seattle - Delridge,"c(-122.354639721503, 47.5491088457735)"
Metro Stop,KC Metro,1,47.28827375,-122.1918521,915,Auburn - South,"c(-122.191852079935, 47.2882737546988)"
Metro Stop,KC Metro,1,47.28818437,-122.1863169,915,Auburn - South,"c(-122.186316931878, 47.28818437142)"
Metro Stop,KC Metro,1,47.28820359,-122.1831944,915,Auburn - South,"c(-122.18319438431, 47.2882035889907)"
Metro Stop,KC Metro,1,47.28795324,-122.1776713,915,Auburn - South,"c(-122.177671255244, 47.2879532391581)"
Metro Stop,KC Metro,1,47.28578271,-122.1742347,915,Auburn - South,"c(-122.174234742477, 47.2857827096705)"
Metro Stop,KC Metro,1,47.30851756,-122.2135218,181,Auburn - North,"c(-122.213521802706, 47.3085175582056)"
Metro Stop,KC Metro,1,47.30797368,-122.2163858,181,Auburn - North,"c(-122.216385797287, 47.3079736833873)"
Metro Stop,KC Metro,1,47.3893207,-122.4659884,118,Vashon,"c(-122.465988428404, 47.3893206996045)"
Metro Stop,KC Metro,2,47.58932557,-122.3806005,773N 775,Seattle - West Seattle,"c(-122.380600516774, 47.5893255730905)"
Metro Stop,KC Metro,1,47.70167652,-122.3444891,E,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.344489124887, 47.7016765245817)"
Metro Stop,KC Metro,1,47.70544367,-122.3445378,E,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.344537796054, 47.7054436741332)"
Metro Stop,KC Metro,1,47.71273175,-122.3447174,E,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.344717376197, 47.7127317456399)"
Metro Stop,KC Metro,1,47.71946323,-122.344832,E,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.344832043783, 47.7194632251728)"
Metro Stop,KC Metro,1,47.72373437,-122.3448792,E,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.34487917463, 47.7237343728308)"
Metro Stop,KC Metro,2,47.54281954,-122.355023,125 128,Seattle - Delridge,"c(-122.355023023361, 47.5428195350742)"
Metro Stop,KC Metro,1,47.6831122,-122.2855798,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.285579784189, 47.6831121988862)"
Metro Stop,KC Metro,1,47.68297486,-122.2853404,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.285340440112, 47.6829748601102)"
Metro Stop,KC Metro,1,47.68297241,-122.283164,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.283163975094, 47.6829724118295)"
Metro Stop,KC Metro,1,47.68296968,-122.2809631,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.280963141001, 47.6829696831867)"
Metro Stop,KC Metro,1,47.68296721,-122.2784578,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.278457782773, 47.6829672099765)"
Metro Stop,KC Metro,1,47.68296516,-122.276261,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.276261030995, 47.682965161348)"
Metro Stop,KC Metro,1,47.6829628,-122.2739993,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.273999304869, 47.6829627950941)"
Metro Stop,KC Metro,1,47.6829586,-122.2713355,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.271335547314, 47.6829586033302)"
Metro Stop,KC Metro,1,47.68295591,-122.2691794,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.269179386311, 47.6829559059459)"
Metro Stop,KC Metro,1,47.311464,-122.2132084,181,Auburn - North,"c(-122.213208448348, 47.3114639997547)"
Metro Stop,KC Metro,1,47.31378886,-122.2132536,181,Auburn - North,"c(-122.213253623608, 47.3137888641868)"
Metro Stop,KC Metro,1,47.31535107,-122.2100008,181,Auburn - North,"c(-122.210000797342, 47.3153510714599)"
Metro Stop,KC Metro,1,47.31541784,-122.2039588,181,Auburn - North,"c(-122.203958809999, 47.3154178414722)"
Metro Stop,KC Metro,1,47.32232526,-122.1924096,181,Auburn - North,"c(-122.192409575815, 47.3223252579064)"
Metro Stop,KC Metro,1,47.40248023,-122.3024024,156,Des Moines and Normandy Park,"c(-122.302402355015, 47.4024802252663)"
Metro Stop,KC Metro,1,47.41269005,-122.3239694,156,Des Moines and Normandy Park,"c(-122.323969399723, 47.4126900545337)"
Metro Stop,KC Metro,1,47.41387715,-122.3221895,156,Des Moines and Normandy Park,"c(-122.322189514929, 47.4138771500747)"
Metro Stop,KC Metro,1,47.4160237,-122.3201541,156,Des Moines and Normandy Park,"c(-122.320154087361, 47.4160237030617)"
Metro Stop,KC Metro,1,47.41872636,-122.320122,156,Seatac,"c(-122.32012195144, 47.4187263631544)"
Metro Stop,KC Metro,1,47.42102318,-122.3201752,156,Seatac,"c(-122.320175221024, 47.4210231845545)"
Metro Stop,KC Metro,1,47.42302255,-122.3204544,156,Des Moines and Normandy Park,"c(-122.320454361494, 47.4230225532016)"
Metro Stop,KC Metro,1,47.42334263,-122.3246856,156,Des Moines and Normandy Park,"c(-122.324685584678, 47.423342630387)"
Metro Stop,KC Metro,1,47.51204148,-122.2624161,106,Seattle - Rainier Valley and Rainier Beach,"c(-122.262416131108, 47.5120414775067)"
Metro Stop,KC Metro,1,47.63418406,-122.3253643,70,"Seattle - South Lake Union, Cascade, and Eastlake","c(-122.325364301339, 47.6341840600997)"
Metro Stop,KC Metro,1,47.63615609,-122.325575,70,"Seattle - South Lake Union, Cascade, and Eastlake","c(-122.325575034971, 47.6361560887874)"
Metro Stop,KC Metro,1,47.58804953,-122.3027026,48,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.302702603594, 47.5880495342331)"
Metro Stop,KC Metro,1,47.67571146,-122.2769406,62,Seattle - Ravenna and Bryant,"c(-122.27694062225, 47.6757114568649)"
Metro Stop,KC Metro,1,47.6757063,-122.2755073,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.275507346422, 47.675706301899)"
Metro Stop,KC Metro,1,47.67787384,-122.2741627,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.274162727604, 47.6778738371519)"
Metro Stop,KC Metro,1,47.67926358,-122.2741972,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.274197200227, 47.6792635770854)"
Metro Stop,KC Metro,2,47.4366577,-122.4603922,118 119,Vashon,"c(-122.460392176485, 47.4366576985025)"
Metro Stop,KC Metro,1,47.3745849,-122.4277612,119,Vashon,"c(-122.427761170894, 47.3745848961647)"
Metro Stop,KC Metro,1,47.53180881,-122.2804646,106,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.280464575934, 47.5318088056446)"
Metro Stop,KC Metro,1,47.53531671,-122.2805215,106,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.280521504364, 47.5353167138325)"
Metro Stop,KC Metro,1,47.53734898,-122.2809586,106,Seattle - Rainier Valley and Rainier Beach,"c(-122.280958561367, 47.5373489836295)"
Metro Stop,KC Metro,1,47.67931259,-122.3554145,5,Green Lake and Phinney Ridge,"c(-122.355414467559, 47.6793125851616)"
Metro Stop,KC Metro,1,47.67801201,-122.3553764,5,Green Lake and Phinney Ridge,"c(-122.355376373764, 47.6780120055876)"
Metro Stop,KC Metro,2,47.67569555,-122.3544519,16E 5,Green Lake and Phinney Ridge,"c(-122.354451881596, 47.6756955548232)"
Metro Stop,KC Metro,1,47.67616378,-122.3470277,E,Green Lake and Phinney Ridge,"c(-122.347027708626, 47.676163784573)"
Metro Stop,KC Metro,1,47.68140939,-122.2742445,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.274244519233, 47.681409388166)"
Metro Stop,KC Metro,1,47.68310087,-122.2747462,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.274746193815, 47.6831008672347)"
Metro Stop,KC Metro,1,47.68310255,-122.2771257,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.277125660282, 47.6831025495487)"
Metro Stop,KC Metro,1,47.68310684,-122.2808939,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.280893874026, 47.6831068389768)"
Metro Stop,KC Metro,1,47.68310983,-122.2836348,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.283634761109, 47.6831098257677)"
Metro Stop,KC Metro,1,47.70113857,-122.3121448,73,Seattle - Northgate and Lake City,"c(-122.3121447656, 47.7011385651678)"
Metro Stop,KC Metro,1,47.70327458,-122.3122503,73,Seattle - Northgate and Lake City,"c(-122.31225026229, 47.7032745753274)"
Metro Stop,KC Metro,1,47.70877561,-122.3123297,73,Seattle - Northgate and Lake City,"c(-122.312329722216, 47.7087756145776)"
Metro Stop,KC Metro,1,47.71238724,-122.3123391,73,Seattle - Northgate and Lake City,"c(-122.31233913549, 47.7123872362885)"
Metro Stop,KC Metro,3,47.71601109,-122.3124627,347 348 73,Seattle - Northgate and Lake City,"c(-122.312462663872, 47.7160110869474)"
Metro Stop,KC Metro,1,47.53850065,-122.281687,599,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.281687016429, 47.5385006540571)"
Metro Stop,KC Metro,1,47.47383478,-122.2171835,F,Renton - North,"c(-122.21718348529, 47.4738347822281)"
Metro Stop,KC Metro,1,47.47319282,-122.2234267,F,Renton - South,"c(-122.223426654017, 47.4731928232947)"
Metro Stop,KC Metro,2,47.47324683,-122.2232259,153 F,Renton - North,"c(-122.223225889927, 47.4732468306109)"
Metro Stop,KC Metro,1,47.47368847,-122.2184333,153,Renton - North,"c(-122.218433272511, 47.4736884717355)"
Metro Stop,KC Metro,1,47.68122761,-122.3468098,E,Green Lake and Phinney Ridge,"c(-122.346809785982, 47.6812276147491)"
Metro Stop,KC Metro,1,47.65649828,-122.3143084,67,Seattle - University District,"c(-122.314308371091, 47.6564982767672)"
Metro Stop,KC Metro,1,47.64860925,-122.3236844,70,"Montlake, Madison Park, and Madrona","c(-122.323684410435, 47.6486092508831)"
Metro Stop,KC Metro,1,47.64572808,-122.3259146,70,"Montlake, Madison Park, and Madrona","c(-122.325914649831, 47.6457280826934)"
Metro Stop,KC Metro,1,47.64186306,-122.3259904,70,"Montlake, Madison Park, and Madrona","c(-122.32599035038, 47.6418630597875)"
Metro Stop,KC Metro,1,47.63946732,-122.3259946,70,"Seattle - South Lake Union, Cascade, and Eastlake","c(-122.325994614883, 47.6394673156551)"
Metro Stop,KC Metro,1,47.63654583,-122.3259229,70,"Seattle - South Lake Union, Cascade, and Eastlake","c(-122.325922936896, 47.6365458281458)"
Metro Stop,KC Metro,3,47.71785017,-122.3125232,347 348 73,Seattle - Northgate and Lake City,"c(-122.312523176671, 47.717850173933)"
Metro Stop,KC Metro,3,47.71993698,-122.3125745,347 348 73,Seattle - Northgate and Lake City,"c(-122.312574497499, 47.7199369812235)"
Metro Stop,KC Metro,3,47.72149646,-122.3125661,347 348 73,Seattle - Northgate and Lake City,"c(-122.31256610039, 47.7214964567827)"
Metro Stop,KC Metro,3,47.72303368,-122.3125611,347 348 73,Seattle - Northgate and Lake City,"c(-122.312561132354, 47.7230336776477)"
Metro Stop,KC Metro,2,47.55368398,-122.3369758,113 121,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.336975760982, 47.553683975114)"
Metro Stop,KC Metro,2,47.55768775,-122.3390559,113 121,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.339055946357, 47.5576877501943)"
Metro Stop,KC Metro,2,47.55991933,-122.3392744,113 121,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.339274393854, 47.5599193257367)"
Metro Stop,KC Metro,2,47.56286335,-122.3391975,113 121,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.339197475116, 47.5628633510316)"
Metro Stop,KC Metro,2,47.56455967,-122.3392101,113 121,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.339210061953, 47.5645596699047)"
Metro Stop,KC Metro,1,47.47411964,-122.2703797,128,Tukwila,"c(-122.270379687802, 47.4741196447619)"
Metro Stop,KC Metro,1,47.5368334,-122.2812884,106,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.281288407321, 47.5368334021931)"
Metro Stop,KC Metro,1,47.53511739,-122.2809937,106,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.280993741093, 47.5351173887891)"
Metro Stop,KC Metro,1,47.53128431,-122.2808913,106,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.280891311068, 47.5312843133181)"
Metro Stop,KC Metro,1,47.52750244,-122.2801062,106,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.280106150832, 47.5275024351308)"
Metro Stop,KC Metro,1,47.52226335,-122.2795883,599,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.279588320767, 47.5222633542563)"
Metro Stop,KC Metro,1,47.63338878,-122.3258323,70,"Seattle - South Lake Union, Cascade, and Eastlake","c(-122.325832337339, 47.6333887762012)"
Metro Stop,KC Metro,1,47.66900602,-122.279121,79,Seattle - Ravenna and Bryant,"c(-122.279120979216, 47.6690060196397)"
Metro Stop,KC Metro,1,47.66918249,-122.2759068,79,Seattle - Ravenna and Bryant,"c(-122.275906817595, 47.6691824944281)"
Metro Stop,KC Metro,1,47.66157574,-122.2864758,75,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.286475810303, 47.6615757378843)"
Metro Stop,KC Metro,1,47.66344704,-122.2841171,75,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.284117125724, 47.6634470401651)"
Metro Stop,KC Metro,1,47.66465602,-122.2828642,75,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.282864162684, 47.6646560239006)"
Metro Stop,KC Metro,1,47.66707745,-122.2803419,75,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.280341922291, 47.6670774452398)"
Metro Stop,KC Metro,1,47.66819943,-122.275977,75,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.275976956185, 47.6681994338023)"
Metro Stop,KC Metro,2,47.67025755,-122.2704889,75 79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.270488891292, 47.6702575490072)"
Metro Stop,KC Metro,2,47.67298799,-122.266659,75 79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.266659015366, 47.6729879856506)"
Metro Stop,KC Metro,1,47.47417137,-122.2752948,128,Tukwila,"c(-122.275294792588, 47.4741713684527)"
Metro Stop,KC Metro,1,47.4742442,-122.2808818,128,Tukwila,"c(-122.280881834621, 47.4742441985953)"
Metro Stop,KC Metro,4,47.60899073,-122.3277722,193E 302 303 322,"Seattle - Downtown, Belltown, and First Hill","c(-122.327772162435, 47.6089907331742)"
Metro Stop,KC Metro,5,47.61289643,-122.3206786,43N 49N 60 636N 9E,Seattle - Capitol Hill,"c(-122.320678581343, 47.6128964319803)"
Metro Stop,KC Metro,6,47.61516715,-122.3206948,43N 49N 60 636N 96N 9E,Seattle - Capitol Hill,"c(-122.320694831144, 47.6151671452598)"
Metro Stop,KC Metro,4,47.6141436,-122.3208805,43N 60 96N 9E,Seattle - Capitol Hill,"c(-122.320880492299, 47.6141435970784)"
Metro Stop,KC Metro,1,47.60925723,-122.3282542,193E,"Seattle - Downtown, Belltown, and First Hill","c(-122.328254220059, 47.6092572305384)"
Metro Stop,KC Metro,4,47.612712,-122.3208801,43N 60 636 9E,Seattle - Capitol Hill,"c(-122.320880114177, 47.6127120029309)"
Metro Stop,KC Metro,3,47.60974542,-122.3208602,43N 96N 9E,Seattle - Capitol Hill,"c(-122.320860183074, 47.6097454175008)"
Metro Stop,KC Metro,2,47.60557715,-122.3208505,43N 9E,"Seattle - Downtown, Belltown, and First Hill","c(-122.32085050372, 47.605577152553)"
